Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Sandra Leticia Flores CalvoF35-39,MX,#747,68,332,1653,47:32:00,3:34:39,2:50:07,7:19:55,74.3
Ana Carolina Restrepo GonzalezF35-39,CO,#774,37,184,1198,41:41:00,2:59:25,2:38:17,6:26:13,81.1
Indira Isabel Villafane BarrazaF35-39,CO,#787,76,372,1735,1:00:57,3:41:38,2:48:01,7:39:51,72.1
Ana Maria Infante GomezF35-39,CO,#756,24,107,844,50:51:00,3:04:19,1:58:22,6:00:27,84.9
Magdeline LunaF35-39,CO,#764,57,284,1537,48:51:00,3:28:44,2:30:19,7:00:09,76.7
Maria Ester LopezF35-39,CO,#352,7,38,409,43:44:00,2:41:21,2:00:40,5:31:54,89.4
Yudy Constanza Marroquín ForeroF35-39,CO,#765,54,268,1483,59:04:00,3:22:17,2:21:22,6:53:28,77.5
Melissa GuerrinoF35-39,HN,#754,77,377,1750,55:24:00,3:33:55,2:58:28,7:43:38,71.7
Sheila Castro SerranoF35-39,PA,#737,52,257,1451,44:51:00,3:19:10,2:39:10,6:49:07,78.1
Eugenia Zuluaga LargoF35-39",CO,#87,2,6,82,31:28:00,2:33:32,1:41:56,4:51:28,96.8
Florencia FragaF35-39",AR,#125,3,13,140,30:17:00,2:37:50,1:50:23,5:03:17,94.5
Myriam MolanoF35-39,CO,#768,78,381,1754,52:01:00,3:51:19,2:53:45,7:48:25,71.2
Ximena Palma OsorioF35-39,CO,#771,59,292,1566,47:02:00,3:30:27,2:38:42,7:04:14,76.2
Sonia Milena Romero FuentesF35-39,CO,#265,46,225,1345,51:09:00,3:12:30,2:25:06,6:38:39,79.4
Alejandra MendozaF35-39,CO,#767,66,318,1623,44:09:00,3:37:57,2:38:19,7:13:45,75
María Olinda Vega MilaneF35-39,CO,#785,25,112,879,41:58:00,3:18:06,1:57:30,6:02:37,84.5
Patricia QuinteroF35-39,PA,#773,40,197,1251,43:04:00,3:17:45,2:22:03,6:30:17,80.6
Tania RodriguezF35-39,CO,#475,31,151,1087,49:49:00,2:52:46,2:26:07,6:16:49,82.4
Janette LorenzoF35-39,AR,#762,71,343,1688,50:09:00,3:19:38,3:04:50,7:26:42,73.5
Melissa Lopez JimenezF35-39,PA,#760,18,92,777,50:59:00,2:55:43,2:03:03,5:55:55,85.5
Laura CamargoF35-39,CO,#735,34,169,1140,51:05:00,3:03:11,2:15:47,6:21:26,81.8
Angela GarciaF35-39,CO,#749,17,85,742,48:26:00,2:57:27,2:00:35,5:53:12,86
Laura Salas AyubF35-39,CR,#779,74,363,1721,53:19:00,3:36:45,2:51:13,7:34:44,72.6
Monica CisnerosF35-39,MX,#513,11,61,643,41:20:00,3:01:32,1:57:03,5:46:55,86.9
Diana Acuña EstupiñanF35-39,CO,#720,44,219,1326,57:07:00,3:30:43,1:54:26,6:36:52,79.7
Maria Alexandra ReyesF35-39,CO,#775,61,294,1570,55:53:00,3:18:52,2:36:49,7:04:46,76.1
Melania Pinto ForeroF35-39,CO,#772,63,301,1582,52:20:00,3:36:07,2:27:40,7:06:21,75.9
Yenny Lineth Rodriguez RamosF35-39,PA,#778,42,201,1267,47:32:00,2:57:23,2:36:41,6:31:24,80.4
Eliana Paola Cruz CorreaF35-39,CO,#742,49,246,1413,45:12:00,3:11:24,2:34:45,6:44:27,78.7
Jessica SalgadoF35-39,CO,#490,6,37,389,32:05:00,2:49:20,2:03:50,5:30:16,89.7
Gloria Johanna Chala TorresF35-39,CO,#740,32,156,1106,41:51:00,3:07:11,2:20:07,6:17:55,82.3
Ilia GomezF35-39,CO,#751,70,342,1687,51:13:00,4:05:16,2:16:01,7:26:37,73.6
Marcela BoteroF35-39,CO,#730,20,95,789,50:02:00,3:07:24,1:51:12,5:56:50,85.4
Mariella Vélez MoreiraF35-39,EC,#786,60,293,1568,50:42:00,3:24:23,2:37:13,7:04:29,76.2
Maria Fernanda DiazF35-39,CO,#744,51,256,1449,53:03:00,3:19:50,2:25:25,6:48:36,78.1
Annie Rosas MarkenF35-39,CO,#2101,67,328,1645,56:54:00,3:48:42,2:19:27,7:18:15,74.5
Antonella NavasF35-39,EC,#425,65,317,1621,48:46:00,3:30:24,2:41:34,7:13:09,75.1
Carolina Silva MoreraF35-39,CO,#782,21,97,798,47:15:00,2:53:24,2:10:25,5:57:14,85.3
Alexandra GuzmanF35-39,CO,#755,73,356,1705,57:04:00,3:56:58,2:24:06,7:30:48,73.1
Erika ArroyaveF35-39,CO,#320,62,300,1581,41:02:00,3:21:55,2:52:01,7:06:05,76
Alina Hanschke BuschF35-39",MX,#132,1,2,42,31:26:00,2:34:05,1:26:24,4:36:03,99.9
Lina Marcela Chavarro CastrillónF35-39,CO,#741,35,171,1149,54:01:00,2:47:39,2:30:13,6:21:54,81.7
Lisbeth Catalina Sepulveda ValenciaF35-39,CO,#781,41,200,1266,46:49:00,3:18:51,2:18:00,6:31:24,80.4
Nohora Milena Buitrago YomayusaF35-39,CO,#732,55,269,1484,45:51:00,3:20:02,2:33:58,6:53:41,77.5
Johana Andrea Lopez PenagosF35-39,CO,#761,39,192,1230,48:54:00,3:20:17,2:09:45,6:28:24,80.8
Karla JessurumF35-39,CO,#757,28,120,930,54:07:00,2:49:47,2:13:30,6:05:19,84.1
Jannina Ariza GameroF35-39,CO,#725,81,392,1782,1:01:55,3:48:01,3:01:58,8:08:36,69.1
Isabel Cristina Ossa EcheverriF40-44,CO,#816,38,322,1633,46:24:00,3:24:33,2:53:11,7:16:15,77.1
Angie BorreroF40-44,CO,#180,6,56,596,46:20:00,2:36:39,2:13:43,5:43:26,90.3
Tatiana GirardiF40-44,CO,#803,16,138,1016,49:55:00,2:59:04,2:15:05,6:10:56,85.9
Ana AbdalaF40-44,MX,#788,51,382,1755,55:41:00,3:27:13,3:02:20,7:49:38,73.3
Fabiana LimaF40-44,BR,#808,23,179,1186,43:11:00,2:58:10,2:36:04,6:25:27,83.8
Julie SadarF40-44,US,#181,19,149,1078,41:28:00,2:49:13,2:36:30,6:16:07,85.1
Ana Cristina Villota ChamorroF40-44,CO,#830,22,168,1138,55:16:00,3:16:04,2:01:42,6:21:10,84.4
Juliana VelezF40-44,CO,#829,4,30,343,31:56:00,3:01:58,1:45:54,5:26:28,93.2
Lina QuinteroF40-44,CO,#415,26,188,1208,43:24:00,3:09:02,2:24:11,6:27:04,83.6
María Marcela Palacio MataF40-44,MX,#817,44,348,1695,52:44:00,3:49:01,2:33:06,7:28:04,75.7
Francy Alfonso RoaF40-44,CO,#267,24,180,1189,43:53:00,3:05:17,2:28:23,6:25:54,83.7
Maria TerranovaF40-44,AR,#827,10,90,769,39:26:00,3:11:06,1:57:05,5:55:07,88.4
Diana Fernanda Fuentes DiazF40-44,MX,#801,15,137,1014,46:53:00,2:59:30,2:09:33,6:10:52,85.9
Dana KatzF40-44,US,#807,8,59,639,35:48:00,3:08:30,1:53:48,5:46:43,89.7
Yesika Rubio CortesF40-44,CO,#825,39,324,1638,57:35:00,3:55:22,2:14:09,7:17:23,77
Elizabeth ChoisF40-44,US,#321,42,336,1666,53:11:00,3:36:46,2:40:41,7:22:10,76.4
Sandra GilF40-44,CO,#802,31,243,1405,56:09:00,3:15:26,2:22:47,6:43:27,81.3
Adriana Cruz GarnicaF40-44,CO,#360,14,115,901,53:10:00,2:56:04,2:08:08,6:03:55,87
Martik TorresF40-44",CO,#124,1,5,80,33:15:00,2:29:04,1:44:20,4:51:06,99.8
Astrid CampoF40-44,CO,#359,20,154,1096,42:45:00,2:54:59,2:32:49,6:17:29,84.9
Olga ReyesF40-44,CO,#823,40,329,1647,46:45:00,3:26:54,2:51:31,7:18:50,76.8
Daniela MoralesF40-44,MX,#812,53,386,1772,1:08:39,4:14:16,2:28:11,8:01:23,72
Paula AminF40-44,CO,#791,29,237,1382,51:09:00,3:07:43,2:33:37,6:41:48,81.5
Linda BonillaF40-44,PA,#796,21,166,1134,56:14:00,2:49:09,2:27:57,6:20:57,84.4
Ximena Cortes SaidF40-44,CO,#477,41,335,1664,51:35:00,3:39:19,2:40:42,7:22:03,76.4
Ximena PerezF40-44,CO,#820,13,110,857,51:53:00,2:51:25,2:03:46,6:01:08,87.4
Sol GonzalezF40-44",AR,#88,2,14,165,33:15:00,2:44:40,1:43:36,5:06:12,96.9
Carolina BerrioF40-44",CO,#794,3,27,315,33:47:00,2:40:29,2:01:45,5:22:48,93.8
Olga Lucia Vega SequedaF40-44,CO,#828,32,248,1419,52:07:00,3:22:46,2:16:36,6:45:15,81
Majo Sierra PeñasF40-44,CO,#183,7,57,622,41:57:00,2:49:24,2:06:40,5:45:24,89.9
Adriana CórdobaF40-44,CO,#798,25,182,1191,44:53:00,3:03:06,2:30:11,6:25:57,83.7
Yoli Arrazola PazF40-44,CO,#792,5,43,483,47:08:00,2:46:53,1:56:34,5:36:22,91.4
Claudia Lorena BolanosF40-44,CO,#795,36,297,1574,59:37:00,3:20:33,2:30:33,7:05:21,78.4
Deycy Lidiana Nunez FerisF40-44,PY,#815,54,395,1794,1:00:52,3:57:12,3:24:59,8:38:10,68.3
Sandra Paola Charris IbarraF40-44,CO,#268,34,278,1525,54:54:00,3:16:05,2:32:38,6:57:37,79.4
Johanna CastilloF40-44,CO,#797,28,209,1300,57:41:00,3:02:15,2:26:24,6:34:28,82.5
Sharmayne WaughF40-44,PA,#831,43,345,1690,43:01:00,3:42:26,2:54:06,7:27:07,75.8
Isabella Mendoza DiazF40-44,VE,#811,48,360,1713,56:33:00,3:39:14,2:44:18,7:32:46,75.2
Karen NaderF40-44,MX,#814,47,359,1711,50:27:00,3:36:55,2:48:32,7:31:43,75.3
Nathalia AlvaradoF40-44,CO,#790,18,148,1077,49:04:00,3:09:07,2:09:12,6:16:05,85.1
Angelica MaldonadoF40-44,CO,#809,33,266,1480,54:19:00,3:24:26,2:23:42,6:52:43,80.1
Amanda Gomez FlorezF40-44,CO,#805,11,100,809,50:37:00,2:53:36,2:07:40,5:57:35,88
Melissa IntriagoF40-44,EC,#426,46,352,1699,47:59:00,3:29:04,3:00:40,7:28:48,75.6
Maritza RodriguezF40-44,CO,#824,45,350,1697,1:01:35,3:49:07,2:28:40,7:28:18,75.7
Heidi Elias AguileraF40-44,CO,#800,52,384,1764,59:48:00,3:36:50,3:06:11,7:54:11,72.8
Aurea Pazmiño AlvarezF40-44,EC,#819,27,199,1260,41:43:00,3:15:15,2:23:52,6:30:48,83
Paola Martinez RiverosF40-44,CO,#810,17,146,1050,47:53:00,3:20:20,1:54:33,6:13:47,85.5
Adriana BonillaF40-44,CO,#476,30,241,1396,48:07:00,3:22:13,2:18:54,6:42:33,81.4
Katherine Ydrovo EcheverriF40-44,CO,#832,12,104,828,39:53:00,3:09:02,2:04:40,5:58:52,87.8
Maria Soledad Restrepo ParedesF40-44,CO,#822,37,313,1607,48:00:00,3:18:32,2:54:52,7:10:24,77.8
Angela PatinoF40-44,CO,#818,35,289,1562,48:11:00,3:21:54,2:40:26,7:04:03,78.6
Laura AcevedoF40-44,CO,#789,49,373,1738,59:29:00,3:40:20,2:43:54,7:40:45,74.3
Debora Alejandra BeautteF40-44,AR,#793,9,73,692,44:06:00,2:50:59,2:05:04,5:50:06,89.2
Nury Alejandra Gomez BetancourtF40-44,CO,#804,50,374,1742,1:04:34,3:32:40,2:51:17,7:41:18,74.2
Martha Romelia Calderon VazquezF45-49,MX,#842,16,235,1369,48:35:00,3:20:33,2:25:40,6:40:54,85.5
43742087 Bustamante AlvarezF45-49,CO,#841,6,81,723,51:20:00,2:56:23,1:57:45,5:52:21,92.6
Jackeline QuinterosF45-49,GT,#854,14,194,1235,45:20:00,3:02:31,2:26:33,6:28:53,87.2
Angelica Mariana Rincon BaqueroF45-49,CO,#857,13,190,1216,44:28:00,2:59:43,2:35:02,6:27:24,87.4
Analia RazettoF45-49",AR,#855,3,62,658,38:30:00,2:59:45,2:03:57,5:47:54,93.3
Claudia Marcela ForeroF45-49,CO,#845,10,157,1109,36:00:00,3:19:43,2:17:18,6:18:20,88.7
Samantha AngelinoF45-49,US,#834,12,178,1185,43:27:00,3:16:02,2:18:12,6:25:23,87.7
Olga Navas MejiaF45-49",CO,#851,2,49,517,39:55:00,2:55:37,1:55:26,5:38:32,94.8
Corina Marion JordanF45-49,BO,#850,24,364,1723,58:27:00,3:40:33,2:43:48,7:35:27,78.8
rosa borjaF45-49,EC,#838,25,371,1734,51:58:00,3:49:59,2:43:26,7:39:37,78.3
Maria Cristina Ghisays MartínezF45-49,CO,#847,20,326,1642,51:37:00,3:22:07,2:56:34,7:17:49,80.9
Maria Angelica Perez SalcedoF45-49,CO,#852,17,242,1401,58:22:00,3:19:54,2:14:10,6:43:05,85.3
Ana Flavia De Carvalho DiasF45-49,BR,#844,15,232,1362,53:53:00,3:17:55,2:19:28,6:40:36,85.6
Myrian Calvache RomeroF45-49,CO,#843,26,383,1762,55:21:00,4:00:28,2:46:52,7:53:35,76.8
claudia medinaF45-49,CO,#416,23,362,1720,57:56:00,3:31:00,2:55:24,7:34:19,78.9
Clara GarcesF45-49,CO,#846,21,346,1692,53:45:00,3:29:52,2:51:08,7:27:30,79.7
Juana MunozF45-49,CO,#269,19,325,1639,52:43:00,3:31:18,2:39:51,7:17:29,80.9
Lorena Matta CortesF45-49,CO,#434,18,265,1479,1:01:35,3:29:16,2:11:21,6:52:35,84
Sandra Bueno LenisF45-49,CO,#840,4,79,717,35:16:00,3:03:34,2:07:22,5:52:01,92.6
Claudia SerranoF45-49,CO,#859,9,155,1101,42:04:00,3:03:19,2:23:44,6:17:42,88.8
Carolina EnocksonF45-49,CO,#133,11,176,1176,47:23:00,2:59:12,2:29:10,6:24:51,87.8
Margarira María Ruidiaz ReyesF45-49,CO,#858,8,140,1029,40:04:00,3:10:33,2:09:15,6:11:44,89.6
Andrea GarciaF45-49,CO,#478,5,80,721,43:19:00,2:55:38,2:07:14,5:52:18,92.6
Lotty HarariF45-49",PA,#848,1,15,187,37:11:00,2:42:54,1:43:05,5:09:38,99.8
Angela Maria Avendaño QuinteroF45-49,CO,#836,22,355,1703,50:30:00,3:33:44,2:56:57,7:30:37,79.4
Jennifer PruittF45-49,US,#853,7,122,940,43:38:00,3:00:05,2:14:48,6:06:18,90.4
Beatriz GalofreF50-54,US,#861,4,260,1468,55:19:00,3:09:04,2:34:24,6:50:58,92.5
Luisa Fernanda Monje MuñozF50-54,CO,#866,5,271,1494,51:42:00,3:34:25,2:16:51,6:54:41,92
Patricia KuykendallF50-54,US,#863,7,295,1571,59:58:00,3:25:12,2:25:46,7:04:47,90.7
Patricia OrtegaF50-54",CO,#2121,1,109,855,43:57:00,2:52:13,2:18:50,6:00:58,99.9
Anita JainF50-54,CW,#862,11,387,1773,53:03:00,4:00:01,2:50:16,8:01:24,83.8
Marcela Viviana RussoF50-54",AR,#869,3,238,1383,53:37:00,3:18:45,2:19:32,6:41:52,93.8
Monik RosalesF50-54,MX,#868,8,311,1604,46:31:00,3:30:55,2:44:22,7:09:59,90
Patricia Matilde Santos De AvilaF50-54,CO,#871,12,389,1775,50:30:00,3:51:35,3:06:49,8:02:05,83.7
Gloria SanchezF50-54",CO,#870,2,227,1349,45:18:00,3:18:07,2:23:24,6:38:50,94.2
Deborah SlytheF50-54,AR,#872,6,288,1554,55:00:00,3:16:31,2:40:11,7:03:28,90.8
Doris Yolima Chacon MendozaF50-54,CO,#860,9,338,1675,48:59:00,3:22:51,3:04:12,7:24:17,88.2
Karine LhermitteF50-54,US,#489,10,378,1751,50:03:00,3:36:27,3:06:31,7:44:15,85.8
Giovanna Monje De HidalgoF55-59",CO,#874,3,277,1523,44:34:00,3:36:22,2:26:16,6:57:25,92.4
Gladys WeingortF55-59",CO,#2116,2,170,1141,50:43:00,3:05:58,2:16:51,6:21:28,97.4
Angela Maria Kerguelen BoteroF55-59,CO,#873,4,339,1680,48:27:00,3:22:16,3:03:00,7:24:59,88.9
Rocio PeraltaF55-59",CO,#875,1,129,962,52:06:00,3:08:16,2:00:45,6:07:25,99.5
Suzanne MartinF60-64",US,#317,2,393,1785,52:22:00,4:12:08,3:01:40,8:18:11,81.5
Loreen PinderaF60-64",CA,#2118,1,123,942,40:44:00,2:55:57,2:21:56,6:06:22,100
Kelsey WithrowFPRO",US,#20,1,1,30,27:36:00,2:25:26,1:32:25,4:30:17,99.9
Luisa Fernanda ZapataFPRO,CO,#23,5,9,109,32:44:00,2:47:19,1:33:20,4:57:04,94.8
Susana GuillenFPRO",VE,#21,2,3,50,30:19:00,2:32:04,1:32:11,4:38:37,98.3
Laurel WassnerFPRO",US,#25,3,4,57,27:56:00,2:34:43,1:34:47,4:41:28,97.7
Sandra HernandezFPRO,CO,#24,6,16,201,29:10:00,2:52:35,1:45:21,5:11:03,92.3
Maira Alejandra Vargas VallejoFPRO,CO,#27,4,8,96,29:08:00,2:35:34,1:46:38,4:55:06,95.2
Diego LemusM18-24,CO,#897,29,717,819,40:46:00,3:09:31,2:00:53,5:58:05,78.9
Juan PradaM18-24,CO,#909,4,31,32,27:51:00,2:28:40,1:31:02,4:30:54,95
Juan BelloM18-24,CO,#270,42,1134,1368,45:55:00,2:52:07,2:53:30,6:40:54,72.8
Santiago Alejandro Lopez RinconM18-24,CO,#898,5,108,117,40:22:00,2:27:53,1:45:30,4:59:22,89
Fernando José Bolaños UrregoM18-24,CO,#880,38,1001,1177,50:52:00,2:56:31,2:28:47,6:24:53,75
Carlos Arturo Galvis FajardoM18-24,CO,#887,21,514,567,37:41:00,2:53:22,2:04:49,5:41:23,81.5
Andrés OsorioM18-24,CO,#908,11,209,228,42:39:00,2:42:06,1:44:12,5:14:08,86.3
Carlos NavarreteM18-24,CO,#905,27,614,679,47:59:00,3:00:22,1:51:31,5:49:13,80.3
Juan GonzalezM18-24,CO,#890,43,1206,1465,47:56:00,3:34:39,2:17:50,6:50:34,71.6
Leonardo Cajica MM18-24,CO,#2127,15,314,345,39:44:00,2:43:28,1:56:11,5:26:29,84
Simon FrattiniM18-24,CO,#886,13,260,283,39:37:00,2:33:18,2:02:21,5:19:35,85.3
Andrés MorenoM18-24,CO,#903,49,1336,1672,53:01:00,3:17:56,3:03:21,7:23:17,67.7
Luis AcostaM18-24,CO,#517,17,420,462,32:59:00,2:37:37,2:18:04,5:35:04,82.6
Martin CanoM18-24,CO,#882,9,132,145,38:40:00,2:40:57,1:37:46,5:04:19,88.1
Juan CastañedaM18-24,CO,#883,23,547,603,36:56:00,2:58:45,2:01:51,5:43:43,81.2
Mario Eduardo Hernández PérezM18-24,CO,#894,35,886,1025,40:29:00,3:15:32,2:04:08,6:11:24,76.9
Robert SperanzaM18-24,US,#915,39,1040,1233,44:43:00,3:23:56,2:10:11,6:28:44,74.5
Santiago Martinez RochaM18-24,CO,#900,24,552,608,52:38:00,2:46:27,1:54:25,5:44:06,81.1
Alejandro GuzmanM18-24",CO,#89,1,10,10,30:53:00,2:10:27,1:28:04,4:13:21,99
Brandon HerranM18-24,CO,#895,33,807,925,47:06:00,3:05:01,2:07:01,6:05:03,77.8
Joan NocuaM18-24,CO,#906,34,808,926,37:38:00,3:09:18,2:04:38,6:05:06,77.8
Mateo SicardM18-24,CO,#913,22,537,591,39:00:00,2:57:19,1:57:08,5:43:04,81.3
jonathan jahir celis espinosaM18-24",CO,#2085,3,25,25,33:07:00,2:28:38,1:20:32,4:27:09,95.8
Alejandro AlvarezM18-24,CO,#877,48,1329,1663,51:49:00,3:25:23,2:57:27,7:21:38,67.9
Andres AriasM18-24,CO,#245,7,112,122,29:34:00,2:39:52,1:46:09,5:01:02,88.7
Majer MustafaM18-24,CO,#417,25,568,625,37:53:00,2:39:14,2:21:22,5:45:36,80.9
Jose Alejandro Barrios AnzolaM18-24,CO,#879,32,756,866,39:29:00,2:56:08,2:17:19,6:01:43,78.3
Camilo Zuniga MedinaM18-24,CO,#917,41,1096,1309,33:52:00,2:41:50,3:13:32,6:35:15,73.6
Ernesto Granados DiazM18-24,CO,#893,28,672,761,46:26:00,2:52:54,2:04:25,5:54:40,79.4
Juan Pablo AriasM18-24,CO,#878,12,240,261,35:22:00,2:44:01,1:53:12,5:17:36,85.6
Andres Gaviria MorenoM18-24,CO,#889,20,496,549,44:11:00,2:57:43,1:48:27,5:40:08,81.7
Miguel Rodriguez BeltranM18-24",EC,#912,2,11,11,29:13:00,2:17:19,1:24:28,4:15:55,98.4
Nicolas Cabrera MarinM18-24,CO,#881,31,744,852,42:33:00,2:55:48,2:14:29,6:00:51,78.5
Andres Ortiz JamaicaM18-24,CO,#907,40,1042,1236,49:07:00,3:16:28,2:15:02,6:28:54,74.4
Salvador Díaz SalinasM18-24,CO,#885,36,934,1084,38:20:00,2:51:06,2:39:09,6:16:40,76.1
Sebastian Sierra LabradorM18-24,CO,#914,46,1287,1592,43:49:00,3:18:12,2:57:52,7:07:21,69.5
Roderick ReluzM18-24,PA,#911,14,266,290,34:23:00,2:38:19,2:02:15,5:20:21,85.1
Juan Diego RamirezM18-24,CO,#910,16,358,395,37:34:00,2:39:37,2:06:07,5:30:43,83.3
hector huertasM18-24,CO,#331,50,1378,1760,58:00:00,3:33:21,3:12:31,7:50:48,64.7
Andrés Felipe Ulloa AlfonsoM18-24,CO,#916,37,990,1162,38:49:00,3:08:13,2:25:48,6:22:55,75.3
Grégory CerezuelaM18-24,FR,#884,18,458,505,33:22:00,2:55:38,1:58:57,5:37:48,82.1
Juank RamírezM18-24,CO,#271,6,110,120,35:42:00,2:35:26,1:41:56,5:00:00,88.9
Pablo Grajales CardonaM18-24,CO,#892,10,133,146,43:27:00,2:28:14,1:47:21,5:04:20,88.1
Jorge Hernando Villamizar DiazM18-24,CO,#273,47,1314,1637,52:01:00,3:01:23,3:11:34,7:17:20,68.4
Julían JiménezM18-24,CO,#896,26,572,629,40:43:00,2:53:22,2:05:48,5:45:58,80.8
Enzo GambinoM18-24,FR,#888,30,731,835,37:14:00,3:04:11,2:08:47,5:59:37,78.7
Jose Daniel Molano MoraM18-24,CO,#902,19,487,537,51:59:00,2:38:27,2:01:35,5:39:26,81.9
Nestor Ivan RamirezM18-24,CO,#272,8,124,136,27:10:00,2:37:07,1:52:08,5:02:35,88.4
Lucas MantillaM18-24,CO,#899,44,1207,1466,36:50:00,3:13:26,2:54:39,6:50:41,71.6
Jesus MeloM18-24,CO,#901,45,1267,1555,49:19:00,3:51:16,2:16:09,7:03:29,70
Ronald Jr Jose Iriarte SuarezM25-29,BO,#984,164,1226,1499,56:51:00,3:08:55,2:33:13,6:55:34,73.4
Sergio Andres Cedeño OrtizM25-29,CO,#955,43,331,362,46:29:00,2:43:52,1:52:42,5:27:40,86.2
Ivo Alejandro RochaM25-29,CO,#1041,169,1268,1556,47:28:00,3:10:52,2:48:51,7:03:31,72.5
Juan Pablo JimenezM25-29,CO,#436,35,275,299,40:46:00,2:47:00,1:47:42,5:21:12,87.3
Marco Aurelio Rueda SantanaM25-29,CO,#135,36,284,310,36:13:00,2:35:01,2:05:40,5:22:12,87.1
Luis Felipe Martinez SanchezM25-29,CO,#995,9,70,74,39:00:00,2:28:44,1:36:31,4:48:53,93.3
Juan Pablo EspinosaM25-29,CO,#962,59,431,473,49:59:00,2:40:13,1:58:47,5:35:47,84.8
Ivan ChaparroM25-29,CO,#958,113,814,934,45:27:00,2:58:48,2:13:02,6:05:44,80.2
Juan Zuñiga MedinaM25-29,CO,#1071,96,680,770,32:02:00,2:40:59,2:37:22,5:55:08,81.8
Sergio Valencia ArboledaM25-29,CO,#1064,139,1011,1194,50:04:00,3:06:22,2:22:29,6:26:03,77.3
Cristian Moreno ReyesM25-29,CO,#278,18,134,147,36:30:00,2:32:08,1:51:01,5:04:26,90.3
Marco ToschiM25-29,IT,#1059,124,905,1051,44:28:00,2:53:15,2:27:55,6:13:50,79
Steven PosadaM25-29,CO,#1026,166,1239,1513,35:11:00,3:40:37,2:28:02,6:56:55,73.3
Alejandro Acevedo GuerreroM25-29,CO,#918,32,246,267,43:20:00,2:28:27,1:56:20,5:17:56,87.9
Nestor Augusto Sanchez VillalbaM25-29,CO,#1051,76,523,577,46:32:00,2:39:21,2:06:58,5:42:06,83.8
Andres Lombana MárquezM25-29,CO,#990,79,559,615,50:52:00,2:44:14,2:00:23,5:44:54,83.4
Luis Ignacio Sánchez CastilloM25-29,CO,#1049,95,679,768,33:32:00,2:46:34,2:26:31,5:55:06,81.8
Jonathan Alexander Gonzalez BoteroM25-29,CO,#975,46,347,381,40:42:00,2:40:23,2:03:10,5:29:31,85.9
Jose Adolfo Robayo MurilloM25-29,CO,#1040,126,911,1057,44:07:00,2:55:35,2:25:57,6:14:22,78.9
Elias BayterM25-29,CO,#935,29,221,241,45:14:00,2:37:04,1:47:37,5:15:51,88.3
Arturo VelasquezM25-29,CO,#1066,128,918,1064,44:57:00,2:53:24,2:25:11,6:14:54,78.8
Andrés Felipe Camelo OcampoM25-29,CO,#945,20,145,158,36:13:00,2:41:49,1:41:54,5:05:37,90.1
Juan-Diego Camacho-FerroM25-29,CO,#944,175,1375,1757,50:01:00,3:16:22,3:20:35,7:50:02,67.3
Carlos Rosero CardenasM25-29,CO,#1044,123,904,1049,45:24:00,2:53:19,2:25:33,6:13:42,79
Johnny SanchezM25-29,CO,#1047,34,259,282,39:15:00,2:39:34,1:55:14,5:19:29,87.6
Alejandro CardenasM25-29,CO,#946,100,714,816,44:28:00,2:53:51,2:11:46,5:57:57,81.3
Breno ResendeM25-29,BR,#1034,23,168,182,38:55:00,2:30:56,1:52:50,5:08:50,89.5
Carlos Astaiza NarvaezM25-29,CO,#930,7,44,46,32:38:00,2:24:39,1:35:54,4:37:16,95.7
Elberth Giovanny Casallas HurtadoM25-29,CO,#953,162,1189,1442,52:59:00,3:16:17,2:25:16,6:48:03,74.4
Javier Andrés Orozco AriasM25-29,CO,#279,54,402,444,37:39:00,2:38:14,2:11:44,5:33:56,85.1
Andrés MariñoM25-29,CO,#993,145,1079,1284,43:26:00,3:11:25,2:28:58,6:32:55,76.4
Christopher TorreblancaM25-29,MX,#1056,64,447,490,44:42:00,2:47:48,1:57:14,5:36:58,84.6
Julian Eduardo Montañez GuillenM25-29,CO,#1008,104,737,843,48:54:00,3:00:29,2:04:38,6:00:25,81
Juan Camilo Mesa ÁvilaM25-29,CO,#1003,102,725,829,44:08:00,2:47:53,2:16:15,5:59:00,81.2
Juan Felipe Uribe SánchezM25-29,CO,#1062,109,794,911,41:52:00,2:50:54,2:23:36,6:04:25,80.4
Alejandro Murillo GalvisM25-29,CO,#498,165,1231,1504,56:05:00,3:17:13,2:33:46,6:56:02,73.4
Hernán Darío FonsecaM25-29,CO,#966,88,640,719,38:53:00,2:56:36,2:09:44,5:52:12,82.2
Luís Felipe Gallego RamirezM25-29,CO,#968,134,966,1131,49:47:00,2:43:34,2:36:47,6:20:30,78.1
Felipe murillo ariasM25-29,CO,#1014,69,482,532,41:32:00,2:42:37,2:07:13,5:39:12,84.3
Santiago Trujillo UribeM25-29,CO,#1061,87,632,707,39:22:00,2:39:15,2:22:09,5:51:15,82.4
Reyes Antelo LandivarM25-29,BO,#923,50,368,405,37:14:00,2:45:14,2:03:24,5:31:33,85.5
Mateo BoteroM25-29,CO,#937,31,236,257,45:28:00,2:28:13,1:57:45,5:17:06,88
Rodrigo MirandaM25-29,CO,#1006,133,962,1126,32:27:00,2:37:30,3:04:41,6:19:58,78.1
Juan antonio Velasquez tabaresM25-29,CO,#1067,115,825,948,45:16:00,2:57:05,2:15:15,6:06:45,80
Sebastián PeláezM25-29,CO,#1022,149,1113,1333,38:51:00,3:06:08,2:42:02,6:37:49,75.7
Martin Alberto AngaritaM25-29,CO,#921,140,1051,1247,41:22:00,2:59:14,2:41:59,6:30:03,76.7
